arrest_id_x,person_id,age_at_arrest,sex,race,arrest_date_current,arrest_id_y,charge_class_history,offense_category,arrest_date_history,y,charge_class_current,current_charge_felony,num_fel_arrests_last_year
4937826,56410,33.4027397260274,M,Black,2017-10-27,10686607,misdemeanor,drug,2013-03-21,0,misdemeanor,0,0
7370720,26596,46.40547945205479,M,mixed,2016-03-09,6622836,misdemeanor,property,2016-09-19,0,misdemeanor,0,0
3882249,57158,29.983561643835618,M,Black,2018-04-23,6312363,felony,drug,2016-12-21,0,misdemeanor,0,0
6055461,3355630,60.701369863013696,F,White,2017-03-02,6055461,misdemeanor,drug,2017-03-02,0,misdemeanor,0,0
6355703,74677,28.54520547945205,M,White,2016-12-09,9217972,misdemeanor,drug,2014-07-25,0,misdemeanor,0,0
5806918,231083,29.01095890410959,M,Black,2017-05-05,5806918,misdemeanor,other,2017-05-05,0,misdemeanor,0,0
4646805,1006380,58.9041095890411,M,mixed,2017-12-13,4646805,misdemeanor,drug,2017-12-13,0,misdemeanor,0,0
6486630,342694,19.843835616438355,F,White,2016-10-29,4929704,misdemeanor,violent,2020-09-01,0,misdemeanor,0,0
4777775,47754,36.44931506849315,F,White,2017-11-20,1091409,misdemeanor,other,2019-08-23,0,misdemeanor,0,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,195703,misdemeanor,drug,2020-02-22,0,misdemeanor,0,0
5801992,323098,31.42465753424657,M,Black,2017-05-07,5801994,misdemeanor,property,2017-05-07,0,misdemeanor,0,1
7583303,913768,41.04383561643836,M,Black,2016-01-08,11101891,misdemeanor,other,2012-10-19,0,misdemeanor,0,0
6956199,351066,32.8054794520548,M,White,2016-06-13,3991005,felony,other,2018-04-05,0,misdemeanor,0,0
6983854,83299,18.164383561643834,,Black,2016-06-04,464952,misdemeanor,violent,2019-12-28,0,misdemeanor,0,0
6766557,27836,36.69041095890411,M,White,2016-08-09,4319635,misdemeanor,violent,2018-02-17,0,misdemeanor,0,0
3388991,1003853,42.69041095890411,M,White,2018-07-23,4740043,misdemeanor,property,2017-11-28,0,felony,1,1
6289055,81431,34.40821917808219,M,Black,2017-01-01,6706742,felony,drug,2016-08-25,0,felony,1,3
5057571,66046,24.473972602739725,M,Black,2017-10-06,11118403,felony,violent,2012-10-15,1,misdemeanor,0,0
5757564,47004,55.87123287671233,M,Black,2017-05-18,5276270,misdemeanor,violent,2017-08-29,0,misdemeanor,0,0
5475688,67939,60.42191780821918,M,Black,2017-07-21,8639843,misdemeanor,property,2015-02-07,0,misdemeanor,0,1
6871709,66829,48.30684931506849,M,White,2016-07-06,13633121,misdemeanor,violent,2012-08-23,0,misdemeanor,0,2
6649145,456897,24.86027397260274,M,Black,2016-09-11,6649145,felony,other,2016-09-11,0,felony,1,0
4573842,76733,27.47945205479452,F,White,2017-12-30,4951814,misdemeanor,property,2017-10-25,0,misdemeanor,0,1
6183350,145687,38.347945205479455,M,Asian,2017-01-30,8905089,misdemeanor,property,2014-11-10,0,misdemeanor,0,0
3372243,60347,44.915068493150685,M,Black,2018-07-25,3785730,felony,drug,2018-05-10,0,felony,1,3
4983747,9102,24.898630136986306,M,Black,2017-10-19,11203184,felony,property,2012-09-14,1,felony,1,1
6537617,77082,29.134246575342463,M,White,2016-10-14,2100281,misdemeanor,property,2019-03-09,0,misdemeanor,0,0
5672065,3071637,42.41917808219178,F,mixed,2017-06-07,3613763,misdemeanor,other,2018-06-12,0,misdemeanor,0,0
6037598,92826,40.84657534246576,M,Black,2017-03-07,8713862,misdemeanor,other,2015-01-17,0,misdemeanor,0,0
5902358,1005742,24.58904109589041,M,Black,2017-04-11,5902358,misdemeanor,violent,2017-04-11,0,misdemeanor,0,0
6525048,912961,33.78356164383562,M,Black,2016-10-18,6525048,felony,drug,2016-10-18,0,felony,1,0
6166510,69593,35.4,F,mixed,2017-02-03,167650,misdemeanor,drug,2020-02-27,1,misdemeanor,0,0
4130120,44351,27.8054794520548,F,Black,2018-03-24,8855307,misdemeanor,other,2014-11-25,0,misdemeanor,0,0
3411394,2572349,39.00821917808219,F,White,2018-07-18,3990322,misdemeanor,property,2018-04-06,0,misdemeanor,0,0
6623957,1075503,61.09041095890411,M,Black,2016-09-19,1264272,felony,other,2019-07-22,0,misdemeanor,0,1
6995174,33633,18.2986301369863,M,mixed,2016-06-01,6730229,misdemeanor,property,2016-08-18,1,misdemeanor,0,0
6889724,725268,30.73972602739726,M,mixed,2016-07-05,5048315,misdemeanor,violent,2017-10-09,0,misdemeanor,0,1
4434854,94941,25.70958904109589,M,Black,2018-01-28,7915552,misdemeanor,property,2015-09-28,0,felony,1,0
2922536,71257,33.32054794520548,M,Black,2018-10-02,2311096,misdemeanor,drug,2019-01-30,0,misdemeanor,0,0
7194627,65387,18.813698630136987,M,Black,2016-04-26,2369334,felony,violent,2019-01-19,0,felony,1,1
5186512,83582,21.26027397260274,M,Black,2017-09-13,5186512,misdemeanor,drug,2017-09-13,0,misdemeanor,0,1
6681053,222575,22.824657534246576,M,Black,2016-09-01,7225119,misdemeanor,property,2016-04-17,0,misdemeanor,0,0
6143190,3212405,27.942465753424656,M,Black,2017-02-08,8362914,felony,violent,2015-05-08,0,misdemeanor,0,1
6872176,9003,33.45753424657534,F,Black,2016-07-06,6497796,felony,violent,2016-10-25,1,felony,1,0
5268378,35652,39.21369863013699,F,White,2017-08-31,4736085,misdemeanor,drug,2017-11-29,0,misdemeanor,0,0
6352048,555837,46.78904109589041,M,Black,2016-12-11,10830108,misdemeanor,violent,2013-01-30,1,misdemeanor,0,0
7563283,84199,22.12054794520548,M,Black,2016-01-14,9133491,misdemeanor,violent,2014-08-22,0,misdemeanor,0,0
7041731,51504,48.94794520547945,M,Black,2016-05-18,11435111,misdemeanor,drug,2012-06-26,0,misdemeanor,0,0
7159070,1134813,18.42465753424657,M,Black,2016-05-05,7158116,misdemeanor,violent,2016-05-05,1,felony,1,4
7030740,1439871,30.698630136986303,M,White,2016-05-20,8121436,felony,property,2015-07-26,1,misdemeanor,0,2
5666449,25523,29.742465753424657,M,Black,2017-06-08,5666449,misdemeanor,other,2017-06-08,0,misdemeanor,0,0
7603699,2452788,26.33150684931507,M,Black,2016-01-03,7603699,felony,violent,2016-01-03,1,felony,1,0
6183350,145687,38.347945205479455,M,Asian,2017-01-30,11198076,misdemeanor,violent,2012-09-16,0,misdemeanor,0,0
6671035,106675,23.64109589041096,M,Black,2016-09-05,10661605,misdemeanor,property,2013-03-30,0,misdemeanor,0,0
6009424,213172,19.265753424657536,M,Black,2017-03-15,1840756,misdemeanor,other,2019-04-23,0,felony,1,0
7394502,82666,43.78356164383562,M,Black,2016-03-02,3264932,misdemeanor,property,2018-07-27,0,misdemeanor,0,0
5142809,243409,30.34794520547945,M,Black,2017-09-21,13647939,misdemeanor,property,2012-02-14,0,misdemeanor,0,0
4884956,22194,37.95616438356164,F,White,2017-11-02,1115511,misdemeanor,drug,2019-08-19,0,misdemeanor,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,2016291,misdemeanor,other,2019-03-22,1,misdemeanor,0,0
5749590,334186,35.76712328767123,M,,2017-05-21,5749590,misdemeanor,other,2017-05-21,0,misdemeanor,0,0
6681053,222575,22.824657534246576,M,Black,2016-09-01,9130032,misdemeanor,drug,2014-08-25,0,misdemeanor,0,0
5666449,25523,29.742465753424657,M,Black,2017-06-08,7012823,misdemeanor,drug,2016-05-26,0,misdemeanor,0,0
7532175,919650,34.915068493150685,M,Black,2016-01-24,7532175,misdemeanor,violent,2016-01-24,0,misdemeanor,0,0
2971473,929734,40.465753424657535,M,White,2018-09-24,262171,misdemeanor,property,2020-02-09,0,misdemeanor,0,0
6545079,1557971,43.106849315068494,M,Black,2016-10-12,5344015,misdemeanor,property,2017-08-16,1,misdemeanor,0,0
5249584,2196821,28.054794520547944,M,White,2017-09-04,5249584,misdemeanor,other,2017-09-04,0,misdemeanor,0,0
5883782,28865,20.852054794520548,M,Black,2017-04-17,6460937,misdemeanor,drug,2016-11-07,0,misdemeanor,0,0
5665899,50827,21.778082191780825,M,Black,2017-06-08,9674362,misdemeanor,drug,2014-02-28,1,felony,1,0
6978316,80524,38.4,M,Black,2016-06-06,8069971,felony,property,2015-08-11,1,felony,1,2
6704112,1307676,35.09315068493151,M,White,2016-08-26,3827035,misdemeanor,other,2018-05-03,1,misdemeanor,0,0
2491948,262806,60.84931506849315,M,Black,2018-12-26,7055271,misdemeanor,drug,2016-05-15,0,misdemeanor,0,0
3052452,1127005,52.342465753424655,M,White,2018-09-08,1238962,misdemeanor,other,2019-07-25,0,misdemeanor,0,0
2788963,46101,46.00547945205479,M,White,2018-10-29,2536664,misdemeanor,other,2018-12-14,0,misdemeanor,0,0
5594049,69777,27.216438356164385,M,Other,2017-06-24,5674527,misdemeanor,violent,2017-06-06,0,misdemeanor,0,2
3882249,57158,29.983561643835618,M,Black,2018-04-23,3715828,misdemeanor,violent,2018-05-23,0,misdemeanor,0,0
3940175,1065333,19.42739726027397,F,White,2018-04-14,3940175,misdemeanor,violent,2018-04-14,1,misdemeanor,0,0
6759183,79024,37.75616438356165,M,Black,2016-08-10,2534021,misdemeanor,other,2018-12-14,0,misdemeanor,0,0
5513065,301613,20.295890410958904,M,Black,2017-07-13,2374752,misdemeanor,other,2019-01-18,0,misdemeanor,0,0
6289055,81431,34.40821917808219,M,Black,2017-01-01,6289055,felony,drug,2017-01-01,0,felony,1,3
3646741,74726,26.556164383561644,M,Black,2018-06-06,4609678,misdemeanor,property,2017-12-21,0,misdemeanor,0,0
6237431,56452,56.37808219178082,M,Black,2017-01-13,7801944,misdemeanor,property,2015-10-31,0,misdemeanor,0,1
7159070,1134813,18.42465753424657,M,Black,2016-05-05,4430539,felony,property,2018-01-29,1,felony,1,4
3433327,79198,28.265753424657536,M,White,2018-07-15,3577605,misdemeanor,property,2018-06-20,1,felony,1,1
7370720,26596,46.40547945205479,M,mixed,2016-03-09,11332350,misdemeanor,property,2012-08-02,0,misdemeanor,0,0
7542921,228162,39.77534246575343,F,mixed,2016-01-20,4285956,misdemeanor,violent,2018-02-24,0,misdemeanor,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,10571815,misdemeanor,other,2013-05-01,0,misdemeanor,0,0
3646741,74726,26.556164383561644,M,Black,2018-06-06,8808900,misdemeanor,drug,2014-12-13,0,misdemeanor,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,3225255,misdemeanor,other,2018-08-05,0,misdemeanor,0,0
6645202,78786,24.15068493150685,M,White,2016-09-12,11956844,misdemeanor,property,2016-11-04,1,misdemeanor,0,0
4609251,4741,33.49589041095891,M,White,2017-12-21,5005948,misdemeanor,property,2017-10-16,1,misdemeanor,0,1
2495644,1309509,31.46849315068493,M,White,2018-12-24,9967747,misdemeanor,property,2013-11-25,0,misdemeanor,0,0
7364521,911310,44.536986301369865,M,Black,2016-03-10,1586182,misdemeanor,property,2019-05-21,1,misdemeanor,0,0
7023735,46047,31.136986301369863,M,White,2016-05-23,2832896,misdemeanor,other,2018-10-19,1,misdemeanor,0,1
4550413,3120789,32.83835616438356,M,Black,2018-01-06,4550413,misdemeanor,property,2018-01-06,0,misdemeanor,0,1
7220104,482239,46.33698630136986,M,White,2016-04-18,7541456,felony,other,2016-01-20,1,misdemeanor,0,2
7394502,82666,43.78356164383562,M,Black,2016-03-02,7394502,misdemeanor,property,2016-03-02,0,misdemeanor,0,0
7158353,11936,60.92602739726028,M,Black,2016-05-05,7158353,misdemeanor,violent,2016-05-05,1,misdemeanor,0,0
5598101,531993,52.59178082191781,M,White,2017-06-23,5598101,misdemeanor,property,2017-06-23,0,misdemeanor,0,0
5998375,339988,56.57534246575342,M,,2017-03-17,5998375,misdemeanor,other,2017-03-17,0,misdemeanor,0,1
4650173,91481,21.28219178082192,M,Black,2017-12-13,4319416,misdemeanor,property,2018-02-17,0,misdemeanor,0,0
4502652,74723,33.131506849315066,M,White,2018-01-16,4839157,misdemeanor,drug,2017-11-12,0,misdemeanor,0,0
2989464,3007259,45.28767123287671,F,mixed,2018-09-20,5334740,misdemeanor,property,2017-08-18,0,misdemeanor,0,0
5705381,720250,31.14246575342466,M,Black,2017-05-30,7121904,misdemeanor,other,2020-10-17,0,misdemeanor,0,0
4865164,344444,27.265753424657536,M,Black,2017-11-06,1988880,misdemeanor,property,2019-03-28,1,misdemeanor,0,0
7206185,915957,48.07671232876712,M,mixed,2016-04-21,6978025,misdemeanor,property,2016-06-06,0,misdemeanor,0,0
5201065,1421025,36.583561643835615,M,Other,2017-09-12,3106149,misdemeanor,other,2018-08-30,0,misdemeanor,0,0
6037598,92826,40.84657534246576,M,Black,2017-03-07,7900899,misdemeanor,property,2015-10-02,0,misdemeanor,0,0
7255049,670782,25.084931506849315,M,Black,2016-04-10,2872315,felony,violent,2018-10-12,0,misdemeanor,0,1
5327849,1000104,24.931506849315067,M,Black,2017-08-20,5687554,misdemeanor,property,2017-06-02,0,misdemeanor,0,0
5666449,25523,29.742465753424657,M,Black,2017-06-08,516515,misdemeanor,other,2019-12-16,0,misdemeanor,0,0
5847419,2293944,38.96712328767124,M,Other,2017-04-25,6794593,misdemeanor,property,2016-07-30,0,misdemeanor,0,0
3234875,342986,50.80821917808219,M,Black,2018-08-02,9199251,misdemeanor,violent,2014-07-31,0,felony,1,2
6931649,1256556,20.413698630136988,M,White,2016-06-20,10366762,felony,violent,2013-07-11,0,misdemeanor,0,0
2568623,74595,38.24109589041096,M,Black,2018-12-10,2115113,misdemeanor,drug,2019-03-07,0,misdemeanor,0,0
7395386,1609935,41.40547945205479,,,2016-03-02,11185818,misdemeanor,other,2012-09-20,0,misdemeanor,0,0
6809493,306222,24.671232876712327,M,Black,2016-07-26,4934361,misdemeanor,property,2017-10-29,0,misdemeanor,0,0
7465597,47273,23.38082191780822,M,Black,2016-02-13,10771404,felony,violent,2013-02-20,1,felony,1,0
5396058,555286,25.87123287671233,F,Black,2017-08-07,1564049,misdemeanor,property,2019-05-26,0,felony,1,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,2733803,misdemeanor,other,2018-11-07,0,misdemeanor,0,0
4761709,51435,33.465753424657535,M,Black,2017-11-24,8113289,misdemeanor,other,2015-07-28,0,misdemeanor,0,0
3614608,277226,41.95890410958904,M,mixed,2018-06-12,3614608,misdemeanor,other,2018-06-12,0,misdemeanor,0,0
6537617,77082,29.134246575342463,M,White,2016-10-14,5603474,misdemeanor,violent,2017-06-22,0,misdemeanor,0,0
4502396,29538,35.553424657534244,M,Black,2018-01-16,1856731,felony,property,2019-04-19,0,felony,1,0
5883782,28865,20.852054794520548,M,Black,2017-04-17,3665332,felony,drug,2018-06-02,0,misdemeanor,0,0
6892870,909864,22.273972602739725,M,Black,2016-07-02,9934093,misdemeanor,drug,2013-12-05,0,misdemeanor,0,2
5970690,2593687,26.736986301369864,M,White,2017-03-27,5970690,misdemeanor,violent,2017-03-27,0,misdemeanor,0,0
6305418,320631,31.63013698630137,M,Black,2016-12-23,6334312,misdemeanor,property,2016-12-14,1,misdemeanor,0,0
4667353,2022714,36.29041095890411,M,Black,2017-12-10,4667353,misdemeanor,drug,2017-12-10,0,misdemeanor,0,0
7206185,915957,48.07671232876712,M,mixed,2016-04-21,11170778,felony,drug,2012-09-25,0,misdemeanor,0,0
6496625,210420,21.895890410958906,F,Black,2016-10-26,829267,misdemeanor,violent,2019-10-13,0,misdemeanor,0,0
7019251,253477,51.3013698630137,M,White,2016-05-24,7625513,misdemeanor,other,2015-12-23,0,misdemeanor,0,1
6058682,81169,18.97808219178082,M,Black,2017-03-01,5114011,felony,violent,2017-09-26,1,misdemeanor,0,0
3052452,1127005,52.342465753424655,M,White,2018-09-08,1258742,misdemeanor,other,2019-07-22,0,misdemeanor,0,0
2868457,320713,30.273972602739725,F,White,2018-10-12,6074485,misdemeanor,other,2017-02-24,0,misdemeanor,0,0
3806430,81823,34.8986301369863,M,,2018-05-07,8406419,misdemeanor,other,2015-04-23,0,misdemeanor,0,0
5327849,1000104,24.931506849315067,M,Black,2017-08-20,5038714,misdemeanor,other,2017-10-10,0,misdemeanor,0,0
4827776,1063563,30.816438356164383,M,White,2017-11-13,7907895,felony,property,2015-09-29,0,misdemeanor,0,0
6235576,38602,43.96986301369863,M,Black,2017-01-14,9435251,misdemeanor,violent,2014-05-22,0,misdemeanor,0,0
7200598,1300240,26.747945205479454,M,Black,2016-04-23,8275603,misdemeanor,drug,2015-06-09,0,misdemeanor,0,0
6524956,2134683,33.87397260273973,M,White,2016-10-18,6524956,misdemeanor,drug,2016-10-18,0,misdemeanor,0,0
6995889,131507,31.076712328767123,M,mixed,2016-06-01,3866208,misdemeanor,property,2018-04-26,0,misdemeanor,0,0
7370720,26596,46.40547945205479,M,mixed,2016-03-09,10278102,misdemeanor,other,2013-08-09,0,misdemeanor,0,0
5936791,2401549,50.57808219178082,M,mixed,2017-04-02,5936791,misdemeanor,violent,2017-04-02,0,misdemeanor,0,0
7027943,908756,35.915068493150685,M,Black,2016-05-21,7004034,misdemeanor,other,2016-05-29,0,misdemeanor,0,0
4292218,5400,27.21917808219178,M,Black,2018-02-22,7789730,misdemeanor,violent,2015-11-04,1,misdemeanor,0,0
4185409,79145,26.87945205479452,F,White,2018-03-14,3269889,misdemeanor,property,2018-07-27,0,misdemeanor,0,0
4577434,2946289,24.71232876712329,M,White,2017-12-29,4577434,misdemeanor,other,2017-12-29,0,misdemeanor,0,0
6037598,92826,40.84657534246576,M,Black,2017-03-07,8583905,misdemeanor,other,2015-02-27,0,misdemeanor,0,0
4884956,22194,37.95616438356164,F,White,2017-11-02,1331235,misdemeanor,drug,2019-07-09,0,misdemeanor,0,0
6916269,56090,18.29041095890411,M,White,2016-06-25,3659350,felony,property,2018-06-04,1,misdemeanor,0,1
7591971,82277,30.315068493150687,M,Black,2016-01-06,11099691,misdemeanor,violent,2012-10-20,1,felony,1,0
3234875,342986,50.80821917808219,M,Black,2018-08-02,8253792,felony,violent,2015-06-15,0,felony,1,2
4559816,23784,26.156164383561645,F,White,2018-01-03,8897242,misdemeanor,other,2014-11-12,1,felony,1,0
4331087,202960,38.224657534246575,M,Black,2018-02-15,4497116,misdemeanor,property,2018-01-17,1,misdemeanor,0,0
5256465,82486,25.63013698630137,M,Black,2017-09-01,7544095,felony,other,2016-01-19,1,misdemeanor,0,0
3052452,1127005,52.342465753424655,M,White,2018-09-08,6955790,felony,property,2016-06-13,0,misdemeanor,0,0
7345698,922587,29.36164383561644,M,Black,2016-03-16,4585437,misdemeanor,violent,2017-12-27,0,misdemeanor,0,0
7462166,75450,53.10410958904109,M,White,2016-02-16,5334207,felony,other,2017-08-18,0,misdemeanor,0,0
4981381,746888,47.06575342465754,F,Black,2017-10-20,4874206,misdemeanor,other,2017-11-04,0,misdemeanor,0,0
6561693,540719,19.350684931506848,M,Black,2016-10-06,6240674,misdemeanor,other,2017-01-13,0,felony,1,0
3548675,1023228,26.413698630136988,F,Black,2018-06-24,3220290,misdemeanor,violent,2018-08-06,0,misdemeanor,0,0
3052452,1127005,52.342465753424655,M,White,2018-09-08,2090518,misdemeanor,other,2019-03-11,0,misdemeanor,0,0
6604737,85446,18.117808219178084,M,Black,2016-09-22,6211933,felony,drug,2017-01-22,1,felony,1,0
4457859,1114013,48.7945205479452,F,Black,2018-01-24,6043768,felony,drug,2017-03-06,0,felony,1,1
7157228,184900,24.46849315068493,M,Black,2016-05-06,6816608,felony,property,2016-07-23,1,misdemeanor,0,0
7398258,10066,45.61917808219178,M,Black,2016-03-01,9137076,felony,drug,2014-08-21,0,misdemeanor,0,0
4367944,26258,22.02739726027397,M,Black,2018-02-08,9460214,misdemeanor,drug,2014-05-14,0,misdemeanor,0,0
5049055,234366,33.42465753424658,M,Black,2017-10-09,5049055,misdemeanor,violent,2017-10-09,0,misdemeanor,0,0
6995174,33633,18.2986301369863,M,mixed,2016-06-01,6588539,misdemeanor,property,2016-09-28,1,misdemeanor,0,0
3607980,35320,24.339726027397266,M,Black,2018-06-13,10808091,misdemeanor,property,2013-02-07,0,felony,1,2
6163577,72764,22.72054794520548,F,Black,2017-02-03,111568,felony,property,2020-03-10,1,misdemeanor,0,3
4837325,51323,32.26027397260274,M,White,2017-11-13,5491482,misdemeanor,property,2017-07-18,1,felony,1,3
7017218,162419,33.38082191780822,M,Black,2016-05-25,7017218,misdemeanor,property,2016-05-25,0,misdemeanor,0,0
5590253,21406,19.052054794520547,M,White,2017-06-26,5538753,misdemeanor,property,2017-07-07,0,felony,1,1
4884956,22194,37.95616438356164,F,White,2017-11-02,2384091,misdemeanor,property,2019-01-16,0,misdemeanor,0,0
3394043,961194,55.55068493150685,M,Black,2018-07-20,1585191,misdemeanor,violent,2019-05-21,0,misdemeanor,0,0
3551844,2003,53.465753424657535,M,Black,2018-06-22,10983030,misdemeanor,other,2012-12-02,0,felony,1,0
5035688,2570957,27.24931506849315,M,White,2017-10-11,5087810,misdemeanor,property,2017-10-01,0,misdemeanor,0,0
6186016,83127,21.172602739726027,M,Black,2017-01-28,1992037,misdemeanor,violent,2019-03-27,1,felony,1,0
6340985,987109,38.89041095890411,M,,2016-12-13,6340985,felony,property,2016-12-13,0,felony,1,0
3659989,2880571,69.21369863013699,F,White,2018-06-04,3659989,misdemeanor,property,2018-06-04,0,misdemeanor,0,0
5984092,3098802,26.14794520547945,M,Black,2017-03-22,5984092,misdemeanor,property,2017-03-22,0,misdemeanor,0,0
2977729,19918,27.96712328767123,M,White,2018-09-22,2977729,misdemeanor,property,2018-09-22,0,misdemeanor,0,0
6585372,1116388,26.942465753424656,M,Black,2016-09-29,1444119,misdemeanor,property,2019-06-17,1,misdemeanor,0,0
4079940,15930,26.504109589041096,M,Black,2018-03-31,11388075,misdemeanor,violent,2012-07-12,0,misdemeanor,0,0
4183368,61596,38.53972602739726,F,White,2018-03-14,4090597,felony,property,2018-03-29,1,felony,1,0
6058682,81169,18.97808219178082,M,Black,2017-03-01,6058682,misdemeanor,other,2017-03-01,1,misdemeanor,0,0
5186512,83582,21.26027397260274,M,Black,2017-09-13,5027918,felony,drug,2020-09-03,0,misdemeanor,0,1
7144592,2938538,42.79178082191781,F,White,2016-05-10,7144592,misdemeanor,drug,2016-05-10,0,misdemeanor,0,0
6355703,74677,28.54520547945205,M,White,2016-12-09,7003187,misdemeanor,drug,2016-05-30,0,misdemeanor,0,0
6537617,77082,29.134246575342463,M,White,2016-10-14,766081,misdemeanor,property,2019-10-26,0,misdemeanor,0,0
3982258,58583,27.813698630136987,M,Black,2018-04-07,9345988,felony,drug,2014-06-13,1,felony,1,1
6863214,65316,36.42739726027397,M,Black,2016-07-08,13582559,misdemeanor,violent,2012-08-06,1,felony,1,0
7488749,220893,18.24109589041096,F,Black,2016-02-08,7488749,misdemeanor,other,2016-02-08,1,misdemeanor,0,0
7603699,2452788,26.33150684931507,M,Black,2016-01-03,7305530,felony,violent,2016-03-28,1,felony,1,0
2563302,300361,25.852054794520548,M,Black,2018-12-11,1725916,misdemeanor,property,2020-05-21,1,misdemeanor,0,0
5053353,951591,26.58356164383561,M,Black,2017-10-06,5053353,misdemeanor,violent,2017-10-06,0,misdemeanor,0,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,5733959,misdemeanor,drug,2017-05-25,0,misdemeanor,0,0
4871957,2778,29.649315068493152,M,mixed,2017-11-05,10893624,misdemeanor,property,2013-01-07,0,misdemeanor,0,0
5474682,1348192,19.54520547945205,M,Black,2017-07-21,5474682,misdemeanor,property,2017-07-21,0,misdemeanor,0,0
4609251,4741,33.49589041095891,M,White,2017-12-21,1412543,misdemeanor,property,2019-06-22,1,misdemeanor,0,1
5697246,15340,39.5972602739726,M,White,2017-05-31,5832779,felony,property,2017-04-28,1,misdemeanor,0,1
6641052,13178,20.01095890410959,M,Black,2016-09-13,6641052,felony,other,2016-09-13,1,felony,1,0
5749590,334186,35.76712328767123,M,,2017-05-21,5749591,misdemeanor,other,2017-05-21,0,misdemeanor,0,0
5689836,3218878,33.95616438356164,F,White,2017-06-02,5689836,felony,property,2017-06-02,1,felony,1,0
5697246,15340,39.5972602739726,M,White,2017-05-31,8209765,misdemeanor,property,2015-06-30,1,misdemeanor,0,1
7563566,49472,32.298630136986304,M,Black,2016-01-14,8379808,felony,drug,2015-05-04,1,felony,1,4
5014713,1576173,54.64931506849315,F,Black,2017-10-14,5014713,misdemeanor,violent,2017-10-14,0,misdemeanor,0,0
2747588,70259,23.843835616438355,M,mixed,2018-11-03,2931460,misdemeanor,property,2018-10-01,0,misdemeanor,0,0
5728038,2743,19.27123287671233,M,Black,2017-05-26,4831492,felony,violent,2017-11-13,1,misdemeanor,0,0
7272789,2557412,23.60821917808219,M,Black,2016-04-05,772422,felony,other,2019-10-25,0,felony,1,0
4613060,77608,36.35890410958904,F,White,2017-12-20,8792751,misdemeanor,property,2014-12-18,1,misdemeanor,0,1
5155920,92636,56.05479452054794,M,Black,2017-09-19,7874839,misdemeanor,other,2015-10-12,0,misdemeanor,0,0
4874761,172713,24.2054794520548,M,Black,2017-11-04,11514055,misdemeanor,drug,2012-05-31,0,misdemeanor,0,1
3128626,230959,28.09041095890411,M,mixed,2018-08-25,8638935,misdemeanor,violent,2015-02-08,0,misdemeanor,0,0
5059344,8819,42.56438356164384,M,Black,2017-10-05,10236092,misdemeanor,other,2013-08-23,1,felony,1,0
7370720,26596,46.40547945205479,M,mixed,2016-03-09,7448275,misdemeanor,other,2016-02-19,0,misdemeanor,0,0
6313370,2792559,50.71780821917808,M,White,2016-12-21,1987047,misdemeanor,other,2019-03-28,0,misdemeanor,0,0
4398085,1697642,19.47945205479452,F,Other,2018-02-02,4398085,misdemeanor,drug,2018-02-02,0,misdemeanor,0,0
7247779,79687,30.32328767123288,M,Other,2016-04-12,8412273,misdemeanor,property,2015-04-22,0,misdemeanor,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,4317176,misdemeanor,other,2018-02-18,1,misdemeanor,0,0
3596356,49882,35.18082191780822,M,Black,2018-06-14,5194886,felony,drug,2017-09-12,1,felony,1,4
5749590,334186,35.76712328767123,M,,2017-05-21,1325043,misdemeanor,other,2019-07-10,0,misdemeanor,0,0
5919982,960846,26.92328767123288,F,Black,2017-04-06,5179541,misdemeanor,drug,2017-09-14,0,misdemeanor,0,0
3839724,1039827,22.438356164383563,M,Black,2018-05-01,5324540,misdemeanor,other,2020-09-10,0,misdemeanor,0,0
6725060,65964,24.34794520547945,M,Black,2016-08-20,9706603,misdemeanor,other,2014-02-18,1,misdemeanor,0,0
6515483,92220,61.131506849315066,M,,2016-10-20,6515483,misdemeanor,other,2016-10-20,0,misdemeanor,0,0
4596524,64098,29.213698630136985,F,White,2017-12-26,4137363,misdemeanor,other,2018-03-23,0,felony,1,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,5629753,misdemeanor,other,2017-06-17,0,misdemeanor,0,0
6045036,28614,25.895890410958906,M,Black,2017-03-05,5832973,misdemeanor,drug,2017-04-28,0,misdemeanor,0,0
4777775,47754,36.44931506849315,F,White,2017-11-20,4777775,misdemeanor,property,2017-11-20,0,misdemeanor,0,0
4079940,15930,26.504109589041096,M,Black,2018-03-31,6933842,misdemeanor,violent,2016-06-19,0,misdemeanor,0,0
3168313,258315,37.42191780821918,M,,2018-08-18,8709407,felony,property,2015-01-20,0,misdemeanor,0,0
5769400,2508428,35.37808219178082,M,White,2017-05-16,5769400,misdemeanor,drug,2017-05-16,0,misdemeanor,0,0
5597498,474178,28.304109589041097,M,White,2017-06-23,6555725,misdemeanor,drug,2016-10-08,0,misdemeanor,0,0
6891939,1195934,56.93972602739726,M,White,2016-07-03,6891939,misdemeanor,other,2016-07-03,0,misdemeanor,0,0
